京都錦小路店,863,07:00～22:30,07:00～22:30,07:00～22:30,07:00～22:30,075-257-7877,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
京都三条烏丸ビル店,116,06:30～23:00,06:30～24:00,07:00～24:00,07:00～23:00,075-231-5565,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
京都祇園ホテル店,269,08:00～22:00,08:00～22:00,08:00～22:00,08:00～22:00,075-551-2198,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
カナート洛北店,201,10:00～21:00,10:00～21:00,10:00～21:00,10:00～21:00,075-712-1400,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
山科駅前店,386,07:00～22:30,07:00～22:30,07:00～22:30,07:00～22:30,075-582-6811,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
松井山手店,742,07:00～23:00,07:00～24:00,07:00～24:00,07:00～23:00,0774-68-1513,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
龍谷大学店,2059,08:30～19:00,08:30～19:00,10:00～18:00,,075-646-1780,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
イオンモール久御山店,1072,10:00～22:00,10:00～22:00,10:00～22:00,10:00～22:00,075-633-5195,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
イオンモール京都五条店,539,09:00～22:00,09:00～22:00,09:00～22:00,09:00～22:00,075-326-8650,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
京都四条葛野大路店,1153,07:00～24:00,07:00～24:00,07:00～24:00,07:00～24:00,075-323-6780,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
イオンモール高の原店,764,"09:00～23:00","09:00～23:00","09:00～23:00","09:00～23:00",0774-75-1603,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
大阪マルビル店,105,07:00～26:00,07:00～26:00,07:00～26:00,07:00～26:00,06-6341-6150,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
大阪ガーデンシティ店,129,07:00～22:00,07:00～22:00,08:00～22:00,08:00～21:00,06-6452-9262,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
桜橋プラザビル店,388,07:00～23:00,07:00～23:00,08:00～23:00,08:00～22:00,06-6346-0381,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
中之島三井ビル店,382,07:00～20:00,07:00～20:00,08:00～19:00,,06-4803-9031,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
グランフロント大阪店,1113,10:00～21:00,10:00～21:00,10:00～21:00,10:00～21:00,06-6359-2655,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
ちゃやまちアプローズタワー店,181,06:30～22:30,06:30～22:30,06:30～22:30,06:30～22:30,06-6376-3531,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
NU茶屋町プラス店,1019,07:00～23:00,07:00～23:00,08:00～23:00,08:00～23:00,06-6292-7650,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
梅田ＨＥＰ ＦＩＶＥ店,28,11:00～23:00,11:00～23:00,11:00～23:00,11:00～23:00,06-6366-3680,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
大丸梅田店,960,07:00～23:00,07:00～23:00,07:00～23:00,07:00～23:00,06-6456-3260,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
LUCUA 9階店,977,10:00～21:00,10:00～21:00,10:00～21:00,10:00～21:00,06-6347-0617,
LUCUA 1100 2階 グランマルシェ店,1257,10:00～21:00,10:00～21:00,10:00～21:00,10:00～21:00,06-6151-1512,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
LUCUA 1100 2階 アトリウムガーデン店,1258,07:00～22:00,07:00～22:00,07:00～22:00,07:00～22:00,06-6151-1523,"STARBUCKS, docomo, FLET'S（西）, au, Wi2 300"
梅田 蔦屋書店,2069,07:00～23:00,07:00～23:00,07:00～23:00,07:00～23:00,06-4799-1530,"STARBUCKS, docomo, FLET'S（西）, au, Wi2 300"
新大阪ニッセイビル店,297,07:30～22:00,07:30～22:00,07:30～22:00,07:30～22:00,06-6350-1778,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
ＪＲ東海 新大阪駅新幹線ラチ内店,2042,06:30～21:30,06:30～21:30,06:30～21:30,06:30～21:30,06-4805-8251,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
JR新大阪アルデ店,1224,06:30～22:00,06:30～22:00,06:30～22:00,06:30～22:00,06-4805-7417,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
エキマルシェ新大阪店,1213,06:30～22:00,06:30～22:00,06:30～22:00,06:30～22:00,06-6302-6270,
京橋 京阪モール店,160,07:00～23:00,07:00～23:00,08:00～23:00,08:00～23:00,06-6351-8919,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
大阪京橋ダイエー店,990,07:00～22:30,07:00～22:30,07:00～22:30,07:00～22:30,06-6136-1335,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
谷町筋ＮＳビル店,117,07:00～22:00,07:00～22:00,08:00～22:00,08:00～21:00,06-6944-2670,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
天満橋京阪シティモール店,616,07:00～22:30,07:00～22:30,08:00～22:00,08:00～22:00,06-6920-5975,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
ＯＢＰ松下ＩＭＰビル店,467,07:30～22:00,07:30～22:00,08:00～22:00,08:00～22:00,06-6966-9157,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
淀屋橋odona店,828,07:00～23:00,07:00～23:00,08:00～22:00,08:00～22:00,06-4706-6277,"STARBUCKS, docomo, FLET'S（西）, au, Wi2 300"
御堂筋本町東芝ビル店,88,06:30～23:00,06:30～23:00,07:00～23:00,07:00～23:00,06-4704-2124,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
堺筋本町店,92,06:30～22:00,06:30～22:00,08:00～21:00,08:00～21:00,06-6263-2733,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
TSUTAYA EBISUBASHI店,2005,08:00～28:00,08:00～28:00,08:00～28:00,08:00～28:00,06-6214-5130,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
なんば南海通店,329,07:00～22:30,07:00～22:30,07:00～22:30,07:00～22:30,06-6643-7570,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
なんば 御堂筋グランドビル店,278,07:30～22:30,07:30～22:30,08:00～22:30,08:00～22:30,06-6212-4550,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
なんばCITY店,1018,10:00～22:00,10:00～22:00,09:00～22:00,09:00～22:00,06-6644-2909,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
クリスタ長堀店,889,07:00～22:00,07:00～22:00,07:00～22:00,07:00～22:00,06-6282-2160,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
北心斎橋店,1265,08:00～22:00,08:00～22:00,08:00～22:00,08:00～22:00,06-6120-9830,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
心斎橋BIG STEP店,1064,08:00～23:00,08:00～23:00,08:00～23:00,08:00～23:00,06-4963-8166,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
天王寺ミオ店,1075,11:00～21:00,11:00～21:00,11:00～21:00,11:00～21:00,06-6776-7036,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
天王寺ミオ プラザ館店,1316,10:00～23:00,10:00～23:00,10:00～23:00,10:00～23:00,06-6776-7706,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
あべのHoop店,613,07:00～23:00,07:00～23:00,07:00～23:00,07:00～23:00,06-6622-1747,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
あべのsolaha店,1093,10:00～20:30,10:00～20:30,10:00～20:30,10:00～20:30,06-6628-5123,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
関西国際空港エアサイド店,575,08:00～21:30,08:00～21:30,08:00～21:30,08:00～21:30,072-456-8691,
関西国際空港4階ノースゲート店,670,07:00～22:30,07:00～22:30,07:00～22:30,07:00～22:30,072-456-8795,
関西国際空港2階到着ロビー店,674,07:00～22:30,07:00～22:30,07:00～22:30,07:00～22:30,072-456-8696,
関西国際空港1階サウスゲート店,677,06:30～22:30,06:30～22:30,06:30～22:30,06:30～22:30,072-456-8797,
肥後橋南店,106,06:30～22:00,06:30～22:00,08:00～22:00,08:00～20:00,06-6449-6377,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
西本町店,473,07:30～22:00,07:30～22:00,08:00～21:00,08:00～21:00,06-4390-3361,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
四ツ橋店,248,07:00～22:30,07:00～22:30,08:00～22:30,08:00～22:30,06-6532-6567,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
イオンモール大阪ドームシティ店,1306,08:00～22:00,08:00～22:00,08:00～22:00,08:00～22:00,06-4393-9101,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
ホテル京阪　ユニバーサル・タワー店,332,07:00～22:00,07:00～22:00,07:00～22:00,07:00～22:00,06-6468-8784,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
なんばパークス店,718,09:00～22:00,09:00～22:30,09:00～22:30,09:00～22:30,06-6636-8152,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
蛍池ルシオーレ店,472,08:00～22:00,08:00～22:00,08:00～22:00,08:00～22:00,06-6840-8161,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
大阪空港店,73,06:00～20:00,06:00～20:00,06:00～20:00,06:00～20:00,06-6857-0266,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
豊中ロマンチック街道店,1068,07:00～24:00,07:00～24:00,07:00～24:00,07:00～24:00,06-6842-2930,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
千里中央店,1289,07:30～22:00,07:30～22:00,08:00～22:00,08:00～22:00,06-6873-7055,"docomo, FLET'S（西）, Softbank"
豊中緑地公園店,1067,07:00～25:00,07:00～25:00,07:00～25:00,07:00～25:00,06-6310-7668,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
箕面小野原店,904,08:00～24:00,08:00～24:00,08:00～24:00,08:00～24:00,072-749-5010,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
みのおキューズモール店,503,10:00～22:00,10:00～22:00,09:00～22:00,09:00～22:00,072-749-6745,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
阪急池田駅店,376,07:00～22:00,07:00～22:00,08:00～22:00,08:00～22:00,072-753-3720,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
江坂オッツ店,646,07:30～23:00,07:30～23:00,08:00～23:00,08:00～22:00,06-6821-8411,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
吹田山田店,1094,08:00～24:00,08:00～24:00,08:00～24:00,08:00～24:00,06-6816-8130,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
大阪大学医学部附属病院店,748,07:00～20:00,07:00～20:00,10:00～18:00,10:00～18:00,06-4864-8071,
イオン北千里店,499,08:00～22:00,08:00～22:00,08:00～22:00,08:00～22:00,06-6155-1362,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
イオンモール茨木店,1291,09:00～22:00,09:00～22:00,09:00～22:00,09:00～22:00,072-626-6250,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
茨木真砂店,1047,08:00～24:00,08:00～24:00,08:00～24:00,08:00～24:00,072-652-3330,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
立命館大学大阪いばらき店,2058,08:00～21:00,08:00～21:00,09:00～18:00,09:00～18:00,072-621-8445,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
ＪＲ高槻駅南店,379,08:00～22:00,08:00～22:00,08:00～22:00,08:00～22:00,0726-83-6153,"STARBUCKS, Softbank, au, Wi2 300"
ＪＲ高槻駅北店,542,08:00～22:00,08:00～22:00,08:00～22:00,08:00～22:00,072-684-8477,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
イオンモール大日店,711,08:00～23:00,08:00～23:00,08:00～23:00,08:00～23:00,06-4252-3521,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
TSUTAYA 香里園店,2025,08:00～25:00,08:00～25:00,08:00～25:00,08:00～25:00,072-837-3355,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
ビバモール寝屋川店,1028,09:30～22:00,09:30～22:00,09:30～22:00,09:30～22:00,072-825-7158,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
枚方市駅北口店,807,07:00～22:30,07:00～22:30,07:00～22:30,07:00～22:30,072-804-3055,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
TSUTAYA 枚方駅前本店,2004,07:00～24:00,07:00～25:00,07:00～25:00,07:00～24:00,072-861-6655,"STARBUCKS, docomo, FLET'S（西）, au, Wi2 300"
東香里ＴＳＵＴＡＹＡ店,293,10:00～22:00,10:00～22:30,10:00～22:30,10:00～22:00,072-852-9511,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
くずはモール店,609,08:00～23:00,08:00～23:00,08:00～23:00,08:00～23:00,072-836-3165,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
アルビ住道店,1256,07:00～22:00,07:00～22:00,07:00～22:00,07:00～22:00,072-889-3590,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
イオン東大阪店,528,09:00～22:00,09:00～22:00,09:00～22:00,09:00～22:00,06-6748-4010,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
近鉄東大阪店,566,07:00～22:00,07:00～22:00,08:00～22:00,08:00～22:00,06-6783-8061,"docomo, FLET'S（西）, Softbank"
アリオ八尾店,727,10:00～21:00,10:00～21:00,10:00～21:00,10:00～21:00,072-997-2571,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
泉北槇塚台店,1271,08:00～24:00,08:00～24:00,08:00～24:00,08:00～24:00,072-284-0567,"docomo, FLET'S（西）, Softbank"
イオンモールりんくう泉南店,582,10:00～22:00,10:00～22:00,10:00～22:00,10:00～22:00,072-480-6626,"STARBUCKS, docomo, FLET'S（西）, au, Wi2 300"
堺フェニックス通り 利晶の杜店,1154,07:00～24:00,07:00～24:00,07:00～24:00,07:00～24:00,072-282-7680,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
イオンモール堺北花田店,578,10:00～22:00,10:00～22:00,10:00～22:00,10:00～22:00,072-246-5044,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
アリオ鳳店,845,10:00～22:00,10:00～22:00,10:00～22:00,10:00～22:00,072-273-3871,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
ららぽーと和泉店,1216,10:00～21:00,10:00～21:00,10:00～21:00,10:00～21:00,0725-51-2470,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
岸和田カンカン ベイサイドモール店,84,10:00～22:00,10:00～22:00,10:00～22:00,10:00～22:00,072-432-9050,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
りんくうプレミアム・アウトレット店,187,09:30～20:00,09:30～20:00,09:30～20:00,09:30～20:00,072-463-7524,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
神戸北野異人館店,940,08:00～22:00,08:00～22:00,08:00～22:00,08:00～22:00,078-230-6302,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
三宮生田新道店,263,08:00～23:00,08:00～23:00,08:30～23:00,08:30～23:00,078-331-0038,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
神戸元町駅前店,313,07:00～22:00,07:00～22:00,08:00～22:00,08:00～22:00,078-332-2277,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
神戸旧居留地店,309,07:00～22:00,07:00～23:00,08:00～23:00,08:00～23:00,078-392-3107,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
PLiCO神戸店　,1090,07:00～22:00,07:00～22:00,08:00～22:00,08:00～22:00,078-361-7223,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
神戸ハーバーランドumie店,1146,10:00～21:00,10:00～21:00,10:00～21:00,10:00～21:00,078-360-8102,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
三宮磯上通店,837,07:00～22:00,07:00～22:30,07:00～22:30,07:00～22:00,078-230-0033,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
神戸国際会館ＳＯＬ店,52,07:00～22:00,07:00～22:30,07:00～22:30,07:00～22:00,078-230-3339,"STARBUCKS, docomo, FLET'S（西）, au, Wi2 300"
三宮ダイエー店,256,07:00～22:00,07:00～22:00,08:00～22:00,08:00～22:00,078-241-6715,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
神戸上津台店,723,08:00～24:00,08:00～24:00,08:00～24:00,08:00～24:00,078-983-3220,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
神戸三田プレミアム・アウトレット店,769,09:30～20:00,09:30～20:00,09:30～20:00,09:30～20:00,078-983-3495,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
須磨大丸店,186,09:00～21:00,09:00～21:00,09:00～21:00,09:00～21:00,078-796-1560,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
PLiCO垂水店,1332,07:00～21:00,07:00～21:00,07:00～21:00,07:00～21:00,078-704-5755,"docomo, FLET'S（西）, Softbank"
マリンピア神戸店,139,10:00～21:00,10:00～21:00,10:00～21:00,10:00～21:00,078-706-1031,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
神戸西舞子店,1091,08:00～24:00,08:00～24:00,08:00～24:00,08:00～24:00,078-787-2085,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
神戸垂水桃山台店,766,08:00～24:00,08:00～24:00,08:00～24:00,08:00～24:00,078-755-0501,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
淡路サービスエリア（下り線）店,949,07:00～22:00,07:00～22:00,07:00～22:00,07:00～22:00,0799-73-2051,"STARBUCKS, Softbank, au, Wi2 300"
阪神御影クラッセ店,839,08:00～22:00,08:00～22:00,08:00～22:00,08:00～22:00,078-854-7081,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
摂津本山岡本ビル店,138,07:30～22:30,07:30～22:30,08:00～22:00,08:00～22:00,078-441-3175,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
尼崎つかしん店,827,10:00～21:00,10:00～21:00,10:00～21:00,10:00～21:00,06-4961-6673,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
西宮鞍掛店,676,07:00～24:00,07:00～24:00,07:00～24:00,07:00～24:00,0798-37-0875,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
エビスタ西宮店,468,07:00～22:00,07:00～22:00,07:00～22:00,07:00～22:00,0798-37-1533,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
アクタ西宮店,555,08:30～22:00,08:30～22:00,08:30～22:00,08:30～22:00,0798-69-0686,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
ビエラ甲子園口店,1243,08:00～22:00,08:00～22:00,08:00～22:00,08:00～22:00,0798-65-6825,"docomo, FLET'S（西）, Softbank"
ららぽーと甲子園店,579,10:00～23:00,10:00～23:00,10:00～23:00,10:00～23:00,0798-81-6571,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
イオンモール伊丹昆陽店,989,09:00～21:00,09:00～21:00,09:00～21:00,09:00～21:00,072-787-8835,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
イオンモール伊丹店,426,09:00～22:00,09:00～22:00,09:00～22:00,09:00～22:00,072-771-7188,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
川西加茂店,1125,08:00～23:00,08:00～23:00,08:00～23:00,08:00～23:00,072-756-6031,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
姫路フォーラス店,228,08:00～22:00,08:00～22:00,08:00～22:00,08:00～22:00,079-221-3077,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
ピオレ姫路店,1096,10:00～21:00,10:00～21:00,10:00～21:00,10:00～21:00,079-223-4010,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
イオンモール姫路大津店,586,09:00～22:00,09:00～22:00,09:00～22:00,09:00～22:00,079-230-6912,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
姫路南店,1280,08:00～23:00,08:00～23:00,08:00～23:00,08:00～23:00,079-231-5900,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
姫路飾磨店,683,08:00～24:00,08:00～24:00,08:00～24:00,08:00～24:00,079-243-2115,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
イオンモール姫路リバーシティー店,1272,09:00～21:00,09:00～21:00,09:00～21:00,09:00～21:00,079-231-4311,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
西明石店,672,08:00～24:00,08:00～24:00,08:00～24:00,08:00～24:00,078-929-8580,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
三木サービスエリア（下り線)店,825,07:00～22:00,07:00～22:00,07:00～22:00,07:00～22:00,0794-86-7671,"STARBUCKS, docomo, FLET'S（西）, au, Wi2 300"
三木サービスエリア(上り線)店,920,07:00～22:00,07:00～22:00,07:00～22:00,07:00～22:00,0794-86-7080,"STARBUCKS, docomo, FLET'S（西）, au, Wi2 300"
明石ビブレ店,167,08:00～22:00,08:00～22:00,08:00～22:00,08:00～22:00,078-937-7114,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
加古川別府店,1147,08:00～22:00,08:00～22:00,08:00～22:00,08:00～22:00,079-441-0020,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
イオンモール加西北条店,1297,09:00～22:00,09:00～22:00,09:00～22:00,09:00～22:00,0790-43-7027,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
奈良学園前駅店,226,07:00～22:00,07:00～22:00,07:00～22:00,08:00～22:00,0742-48-5056,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
奈良西大寺駅前店,399,07:30～22:00,07:30～22:00,08:00～22:00,08:00～22:00,0742-32-1550,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
橿原中和幹線店,816,08:00～24:00,08:00～24:00,08:00～24:00,08:00～24:00,0744-20-0521,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
イオンモール橿原店,544,10:00～22:00,10:00～22:00,10:00～22:00,10:00～22:00,0744-21-8091,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
大和高田店,786,08:00～24:00,08:00～24:00,08:00～24:00,08:00～24:00,0745-25-2203,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
奈良西大和ニュータウン店,882,08:00～24:00,08:00～24:00,08:00～24:00,08:00～24:00,0745-34-0160,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
大和郡山アピタ店,556,09:00～21:00,09:00～21:00,09:00～21:00,09:00～21:00,0743-54-2651,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
イオンモール大和郡山店,1187,10:00～22:00,10:00～22:00,10:00～22:00,10:00～22:00,0743-58-5123,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
ガーデンパーク和歌山店,587,09:00～23:00,09:00～24:00,09:00～24:00,09:00～23:00,073-480-3791,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
イオンモール和歌山店,1188,09:00～22:00,09:00～22:00,09:00～22:00,09:00～22:00,073-480-5077,"STARBUCKS, docomo, FLET'S（西）, au, Wi2 300"
和歌山パームシティ店,1029,08:00～23:00,08:00～23:00,08:00～23:00,08:00～23:00,073-480-5601,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
和歌山県立医科大学附属病院店,732,07:30～20:00,07:30～20:00,09:00～19:00,09:00～19:00,073-447-0275,
TSUTAYA 和歌山高松店,2026,09:00～24:00,09:00～24:00,09:00～24:00,09:00～24:00,073-421-3399,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
シャミネ鳥取店,1287,07:00～23:00,07:00～23:00,07:00～23:00,07:00～23:00,0857-20-6001,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
シャミネ松江店,1129,07:00～21:00,07:00～21:00,07:00～21:00,07:00～21:00,0852-60-0590,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
ゆめタウン出雲店,1333,09:30～21:30,09:30～21:30,09:30～21:30,09:30～21:30,0853-24-8210,
出雲大社店,1208,08:30～18:30,08:30～18:30,08:30～18:30,08:30～18:30,0853-53-8812,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
岡山一番街店,421,07:00～22:00,07:00～22:30,07:00～22:30,07:00～22:00,086-236-0363,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
岡山大安寺店,784,08:00～24:00,08:00～24:00,08:00～24:00,08:00～24:00,086-214-6260,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
岡山ロッツ店,189,08:00～22:00,08:00～22:00,08:00～22:00,08:00～22:00,086-233-6070,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
イオンモール岡山店,1234,10:00～22:00,10:00～22:00,10:00～22:00,10:00～22:00,086-803-6218,"STARBUCKS, docomo, FLET'S（西）, au, Wi2 300"
岡山大学病院店,653,07:00～20:00,07:00～20:00,10:00～17:00,10:00～17:00,086-803-2117,
岡山シネマタウン岡南店,694,08:30～22:00,08:30～22:00,08:30～22:00,08:30～22:00,086-902-1211,
岡山けやき通り店,1106,08:00～24:00,08:00～24:00,08:00～24:00,08:00～24:00,086-270-7127,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
倉敷天満屋店,841,07:00～21:00,07:00～21:00,07:00～21:00,07:00～21:00,086-430-0027,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
イオンモール倉敷店,1008,10:00～22:00,10:00～22:00,10:00～22:00,10:00～22:00,086-430-5182,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
倉敷中島店,860,08:00～24:00,08:00～24:00,08:00～24:00,08:00～24:00,086-460-5322,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
三井アウトレットパーク倉敷店,1050,10:00～20:00,10:00～20:00,10:00～20:00,10:00～20:00,086-435-7317,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
